# Title: January - December 2013 California County Precipitation
# Units: Inches
# Missing: -99
# Note: Period of Record: 130 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
CA-001,Alameda County,California,5.08,1,-13.67,18.75
CA-003,Alpine County,California,13.55,1,-22.59,36.14
CA-005,Amador County,California,12.25,2,-22.98,35.23
CA-007,Butte County,California,12.19,1,-32.22,44.41
CA-009,Calaveras County,California,11.14,1,-23.13,34.27
CA-011,Colusa County,California,8.22,3,-13.78,22
CA-013,Contra Costa County,California,5.27,1,-13.22,18.49
CA-015,Del Norte County,California,35,1,-44.99,79.99
CA-017,El Dorado County,California,16.06,2,-28.58,44.64
CA-019,Fresno County,California,5.29,1,-14.31,19.6
CA-021,Glenn County,California,7.59,2,-18.29,25.88
CA-023,Humboldt County,California,21.3,1,-42.09,63.39
CA-025,Imperial County,California,3.6,83,0.22,3.38
CA-027,Inyo County,California,3.52,15,-2.72,6.24
CA-029,Kern County,California,3.6,2,-5.45,9.05
CA-031,Kings County,California,2.37,1,-5.24,7.61
CA-033,Lake County,California,12.35,1,-31.11,43.46
CA-035,Lassen County,California,8.55,1,-11.85,20.4
CA-037,Los Angeles County,California,4.95,2,-10.61,15.56
CA-039,Madera County,California,6.64,1,-16.48,23.12
CA-041,Marin County,California,8.4,1,-27.08,35.48
CA-043,Mariposa County,California,9.39,1,-23.42,32.81
CA-045,Mendocino County,California,15.5,1,-36.11,51.61
CA-047,Merced County,California,3.5,1,-7.77,11.27
CA-049,Modoc County,California,10.81,2,-7.26,18.07
CA-051,Mono County,California,6.08,2,-9.55,15.63
CA-053,Monterey County,California,4.18,1,-15.92,20.1
CA-055,Napa County,California,6.72,1,-24.38,31.1
CA-057,Nevada County,California,15.56,1,-34.81,50.37
CA-059,Orange County,California,4.21,1,-9.34,13.55
CA-061,Placer County,California,14.6,1,-31.17,45.77
CA-063,Plumas County,California,12.06,1,-29.15,41.21
CA-065,Riverside County,California,4.87,22,-3.62,8.49
CA-067,Sacramento County,California,6.41,2,-12.28,18.69
CA-069,San Benito County,California,3.53,1,-13.21,16.74
CA-071,San Bernardino County,California,4.37,29,-2.49,6.86
CA-073,San Diego County,California,7.86,11,-6.43,14.29
CA-075,San Francisco County,California,6.21,1,-18.09,24.3
CA-077,San Joaquin County,California,5.06,1,-8.99,14.05
CA-079,San Luis Obispo County,California,3.12,1,-14.04,17.16
CA-081,San Mateo County,California,6.19,1,-22.47,28.66
CA-083,Santa Barbara County,California,3.94,1,-14.9,18.84
CA-085,Santa Clara County,California,5.12,1,-17.99,23.11
CA-087,Santa Cruz County,California,6.07,1,-26.98,33.05
CA-089,Shasta County,California,14.77,1,-27.17,41.94
CA-091,Sierra County,California,13.57,1,-32.18,45.75
CA-093,Siskiyou County,California,16.12,1,-22.69,38.81
CA-095,Solano County,California,5.1,1,-14.69,19.79
CA-097,Sonoma County,California,10.12,1,-31.9,42.02
CA-099,Stanislaus County,California,4.37,1,-9.28,13.65
CA-101,Sutter County,California,6.57,2,-12.41,18.98
CA-103,Tehama County,California,11.42,1,-25.09,36.51
CA-105,Trinity County,California,19.11,1,-38.38,57.49
CA-107,Tulare County,California,6.87,1,-14.97,21.84
CA-109,Tuolumne County,California,12.64,1,-28.2,40.84
CA-111,Ventura County,California,4.93,1,-15.48,20.41
CA-113,Yolo County,California,5.79,1,-14.22,20.01
CA-115,Yuba County,California,11.15,1,-26.58,37.73
