# Title: January - December 2014 California County Average Temperature
# Units: Degrees Fahrenheit
# Missing: -99
# Note: Period of Record: 130 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
CA-001,Alameda County,California,62,130,4.1,57.9
CA-003,Alpine County,California,46.8,130,3.5,43.3
CA-005,Amador County,California,61,130,3.7,57.2
CA-007,Butte County,California,62.4,130,3.6,58.8
CA-009,Calaveras County,California,61.1,130,3.5,57.6
CA-011,Colusa County,California,64.4,130,4,60.4
CA-013,Contra Costa County,California,62.7,129,3.9,58.8
CA-015,Del Norte County,California,54.9,130,4.1,50.8
CA-017,El Dorado County,California,56.7,130,3.3,53.4
CA-019,Fresno County,California,59,130,4.6,54.4
CA-021,Glenn County,California,63,130,3.7,59.3
CA-023,Humboldt County,California,56.7,130,3.8,53
CA-025,Imperial County,California,76.5,130,4.3,72.2
CA-027,Inyo County,California,63.6,130,4,59.6
CA-029,Kern County,California,65,130,4.5,60.5
CA-031,Kings County,California,67.2,130,4.7,62.5
CA-033,Lake County,California,60.1,130,3.8,56.3
CA-035,Lassen County,California,50.1,130,4,46.1
CA-037,Los Angeles County,California,64.8,130,4.9,59.9
CA-039,Madera County,California,59.3,130,4.2,55.1
CA-041,Marin County,California,58.8,130,3.9,54.8
CA-043,Mariposa County,California,58.4,130,3.8,54.5
CA-045,Mendocino County,California,58.1,130,3.2,54.8
CA-047,Merced County,California,65.1,130,4.1,61
CA-049,Modoc County,California,49.7,129,4.2,45.6
CA-051,Mono County,California,47.2,130,4,43.3
CA-053,Monterey County,California,61.7,130,4.5,57.2
CA-055,Napa County,California,62,130,3.8,58.2
CA-057,Nevada County,California,55,130,3.3,51.7
CA-059,Orange County,California,67,130,4.6,62.4
CA-061,Placer County,California,56.4,130,3.4,53
CA-063,Plumas County,California,50.3,130,3.5,46.8
CA-065,Riverside County,California,70.8,130,4,66.8
CA-067,Sacramento County,California,64.9,130,3.8,61.1
CA-069,San Benito County,California,62.2,130,4.7,57.4
CA-071,San Bernardino County,California,69,130,4,65.1
CA-073,San Diego County,California,65.9,130,4.6,61.2
CA-075,San Francisco County,California,59.9,130,4.1,55.8
CA-077,San Joaquin County,California,64.5,129,3.7,60.7
CA-079,San Luis Obispo County,California,62.7,130,4.7,58
CA-081,San Mateo County,California,59.6,130,4.2,55.4
CA-083,Santa Barbara County,California,61.8,130,5.2,56.6
CA-085,Santa Clara County,California,61,130,4.1,56.9
CA-087,Santa Cruz County,California,60.2,130,4.5,55.7
CA-089,Shasta County,California,57.9,129,3.6,54.3
CA-091,Sierra County,California,50,130,3.6,46.4
CA-093,Siskiyou County,California,51.8,129,4,47.8
CA-095,Solano County,California,63.5,130,3.8,59.7
CA-097,Sonoma County,California,59.7,130,3.6,56.1
CA-099,Stanislaus County,California,64,130,3.6,60.4
CA-101,Sutter County,California,65.6,130,3.8,61.8
CA-103,Tehama County,California,61.5,130,3.6,57.9
CA-105,Trinity County,California,55.4,129,3.8,51.6
CA-107,Tulare County,California,57.6,130,4.4,53.2
CA-109,Tuolumne County,California,53.1,130,3.5,49.6
CA-111,Ventura County,California,61,130,5,56
CA-113,Yolo County,California,64.7,130,3.8,60.9
CA-115,Yuba County,California,63.4,130,3.6,59.8
